Date,Time,Source,Link,Text
2026-04-30,10:44,UP,https://www.pravda.com.ua/news/2026/04/30/8032478/,"Поліція повідомила, що з Естонії екстрадували організатора схеми продажу неіснуючих авто для ЗСУ – зловмисники представлялись волонтерами/представниками відомих благодійних фондів, брали передоплату за купівлю чи доставку авто і зникали, завдаючи щомісячних збитків військовим на понад 5 млн грн. Джерело: Національна поліція Деталі: Зазначається, що з початку повномасштабного вторгнення учасники злочинної організації масово розміщували в інтернеті оголошення про продаж і доставку автомобілів із Європи за заниженими цінами. ""Вони діяли на різних платформах, використовували вигадані анкетні дані та представлялися митними брокерами, водіями автовозів, волонтерами та співробітниками благодійних фондів - найчастіше фондом Сергія Притули"", – йдеться в повідомленні. За даними поліції, зловмисники брали передплату у військових за доставку авто і просили їх відразу записати відеоподяку нібито ""для звітності"", але машину не привозили, гроші не віддавали, а відео використовували для обману інших людей. Організатором схеми виявився громадянин України, якого раніше вже притягували до відповідальності за кордоном і якому повідомляли про підозру в Україні за шахрайство. Зловмисник перебував в Естонії. Там його затримали та в межах процедури екстрадиції передали Україні. Суд уже обрав фігуранту запобіжний захід у вигляді тримання під вартою без права внесення застави. Наразі триває документування інших учасників злочинної організації, які перебувають за кордоном. Поліція закликає людей, які постраждали від цієї шахрайської схеми або мають важливу для слідства інформацію, повідомити про це у поліцію. ""Кожне звернення має значення. Гаряча лінія: +380 95 681 17 13"", – заявили в поліції."
2026-04-30,10:48,UP,https://www.pravda.com.ua/news/2026/04/30/8032480/,"Президент Володимир Зеленський доручив з'ясувати деталі пропозиції правителя РФ Володимира Путіна оголосити перемир'я на 9 травня, а також запропонував у відповідь припинити вогонь довгостроково. Джерело: Зеленський у соцмережах Пряма мова: ""Доручив нашим представникам зв'язатись із командою Президента Сполучених Штатів і з'ясувати деталі російської пропозиції про короткострокову тишу"". Деталі: За його словами, Україна прагне миру й забезпечує необхідну дипломатичну роботу для реального закінчення цієї війни. З'ясуємо, про що конкретно йдеться: про кілька годин безпеки для параду в Москві чи про щось більше. ""Наша пропозиція – припинити вогонь довгостроково, гарантувати надійну безпеку для людей і довготривалий мир. Україна готова працювати заради цього в будь-якому достойному та ефективному форматі"", - зазначив президент."
2026-04-30,10:58,UP,https://www.pravda.com.ua/news/2026/04/30/8032479/,"Заступник командувача Повітряних сил ЗСУ полковник Павло Єлізаров розповів, що наразі Україна ліквідовує приблизно 35 тисяч окупантів щомісяця, але якщо росіяни наростять темпи залучення до армії, то втрат окупантів буде більше. Джерело: Єлізаров в інтерв'ю ""Українській правді"" На питання, чи наблизилась Україна до знешкодження 50 тисяч росіян щомісяця, Єлізаров відповів: ""У них не вистачає людей. Ми могли б робити більше за планом. Але, знаєте, збирати яблука в саду, де їх уже немає – складно"". Деталі: Полковник уточнив, що у росіян наразі існує проблема нестачі людей і їм потрібно ""трохи наростити темпи"". Наразі, за його словами, Україна ліквідовує приблизно 35 тисяч окупантів щомісяця: ""Якщо вони збільшать потік, зросте й кількість втрат. Якщо рухатимуться повільно – це буде на рівні 30–35 тисяч"". Глава Міноборони Михайло Федоров після призначення говорив, що Україні потрібно знищувати 50 тисяч росіян щомісяця на фронті."
2026-04-29,00:22,UP,https://www.pravda.com.ua/news/2026/04/29/8032268/,"У виступі перед Конгресом США король Великої Британії Чарльз III наголосив на необхідності ""рішучої підтримки"" України на тлі глобальної нестабільності. Джерело: король Великої Британії Чарльз III у виступі перед Конгресом США, цитує ""Суспільне"" Деталі: За його словами, світ переживає часи великої невизначеності — від Європи до Близького Сходу. Монарх вважає, що це створює серйозні виклики для міжнародної спільноти та безпосередньо впливає на життя громадян у різних країнах. У своїй промові британський король окремо відзначив, що для захисту України та її ""найсміливіших людей"" необхідна ""непохитна рішучість"". На його переконання, це дозволить досягти ""справедливого і тривалого миру"". Чарльз III приділив увагу й трансатлантичному партнерству. За його словами, союз між Великою Британією та США, що формувався століттями, є ""унікальним"", і за це британці глибоко вдячні американському народові. Монарх нагадав, що це партнерство є частиною ширшої концепції Атлантичного союзу, яку Генрі Кіссінджер описував як ""піднесене бачення"" 35-го президента Джона Кеннеді. Йдеться про співпрацю, що базується на двох стовпах: Європі та Америці. Він вважає, що наразі таке партнерство ""є важливішим, ніж будь-коли"". Також король заявив, що оновлення безпеки починається із посилення оборони, і, за його словами, Лондон, визнає, що сучасні загрози вимагають трансформації Збройних сил. Крім того, Чарльз III наголосив на ключовій ролі НАТО у цьому. Саме тому Британія оголосила про найбільше стабільне збільшення оборонних витрат з часів ""холодної війни"". У цьому контексті він згадав і про власний досвід служби у Королівському флоті понад пів століття тому, підкресливши тяглість військових традицій у королівській родині — від його батька принца Філіпа, герцога Единбурзького, до попередніх поколінь. Чарльз III згадав і про нещодавню спробу замаху на президента США Дональда Трампа та американське керівництво, зазначивши, що ""подібні акти насильства не матимуть успіху"". На завершення промови британський король підкреслив, що ""єдність союзників є визначальною для ефективного протистояння спільним загрозам і збереження міжнародної стабільності""."
2026-04-29,00:54,UP,https://www.pravda.com.ua/news/2026/04/29/8032270/,"У вівторок ввечері та в ніч на середу російська окупаційна армія завдала ударів по Харкову, внаслідок чого постраждала людина, виникла пожежа на парковці гіпермаркету, є ушкоджені будинки. Джерело: міський голова Харкова Ігор Терехов, голова Харківської ОВА Олег Синєгубов Деталі: У Немишлянському, Основ'янському та Слобідському районах були зафіксовані прильоти ворожих дронів. Синєгубов зазначив, що внаслідок ворожого удару в Основ'янському районі спалахнула пожежа на парковці гіпермаркету. За даними Терехова, внаслідок влучання у Немишлянському районі постраждала людина. У цьому ж районі внаслідок влучання ворожого дрона у дерево пошкоджено близько 10 приватних будинків. У Слобідському районі в багатоквартирних будинках, що розташовані поряд з місцем прильоту, вибиті вікна. Пізніше Терехов повідомив про ще один приліт – в Індустріальному районі."
2026-04-29,01:36,UP,https://www.pravda.com.ua/news/2026/04/29/8032271/,"За даними ""Суспільного"", Державний департамент США підтвердив, що тимчасова повірена у справах США в Україні Джулі Девіс залишить посаду, проте заперечив її відставку через розбіжності з американським президентом Дональдом Трампом. Джерело: ""Суспільне"" із посиланням на речника Держдепу Томмі Піготта Деталі: Як зазначає ""Суспільне"", у Державному департаменті США заперечили, що Девіс іде у відставку через розбіжності з Трампом. Речник відомства Піготт заявив, що дипломатка була послідовною прихильницею зусиль адміністрації Трампа щодо досягнення миру між Росією та Україною та йде у відставку після 30-річної кар'єри кадрового співробітника дипломатичної служби. За його словами, Девіс залишить Київ у червні 2026 року. Що передувало: Видання Financial Times повідомило, що тимчасова повірена у справах США в Україні Джулі Девіс залишить посаду, тому що розчарована зменшенням підтримки України з боку Дональда Трампа. Попередня пані посол США в Україні Бріджит Брінк у квітні 2025 року повідомила про відставку. За даними ЗМІ, вона вирішила залишити посаду на тлі посилення розбіжностей з адміністрацією президента Дональда Трампа. Згодом тимчасовою повіреною у справах США в Україні стала Джулі Девіс, яка до цього була американським послом на Кіпрі."
2026-04-29,01:58,UP,https://www.pravda.com.ua/news/2026/04/29/8032272/,"Офіційний акаунт Білого дому в мережі X опублікував фото зустрічі президента США Дональда Трампа і короля Британії Чарльза III, що відбулася у вівторок у Вашингтоні, підписавши його ""Два королі"". Джерело: Білий дім у мережі Х Деталі: Це не перший випадок, коли образ Трампа асоціюють з монархом. У жовтні минулого року віцепрезидент США Джей Ді Венс на тлі масштабних протестів проти курсу чинної влади опублікував згенероване відео з Дональдом Трампом в образі короля. Нагадаємо: У березні Сполучені Штати охопили масові протести проти політики президента Дональда Трампа в межах акцій ""Ніяких королів"" (No Kings), в усіх 50 штатах заплановані понад 3 200 заходів. Рух ""Ніяких королів"", започаткований минулого року ⁠у день народження Трампа, 14 червня, зібрав, за оцінками, від 4 до 6 мільйонів людей у близько 2 100 місцях по всій країні. До того люди виходили на вулиці, щоб висловити протест проти чинної адміністрації, навесні минулого року. У другій хвилі акцій, що відбулася в жовтні, взяли участь приблизно 7 мільйонів учасників у понад 2 700 американських містах."
2026-04-29,03:10,UP,https://www.pravda.com.ua/news/2026/04/29/8032274/,"Як повідомляє агентство Reuters, американські спецслужби вивчають, як відреагує Іран у разі проголошення президентом США Дональдом Трампом перемоги у війні з Іраном, яка триває вже два місяці. Джерело: Reuters із посиланням на джерела Деталі: Як зазначає видання, американські спецслужби аналізують це питання на прохання високопоставлених чиновників адміністрації Трампа, аби зрозуміти, як війна проти Ірану може позначитися для республіканців на проміжних виборах у США. Остаточне рішення про закінчення війни поки що не ухвалене, пише Reuters; Трамп може знову активізувати військові операції, але швидке зниження напруженості могло би послабити політичний тиск на лідера США. Раніше розвідувальне співтовариство вже аналізувало ймовірну реакцію іранського керівництва на оголошення США про перемогу, – додають у публікації. У дні після початку кампанії бомбардувань у лютому, розвідувальні агентства дійшли висновку, що якщо Трамп оголосить про перемогу, і США виведуть свої війська з регіону, Іран, ймовірно, сприйме це як свою перемогу, – зазначило одне з джерел видання. Разом з тим додало: якби Трамп натомість заявив, що США перемогли, але зберегли значну військову присутність, Іран, ймовірно, сприйняв би це як переговорну тактику, яка, однак, не обов'язково призвела б до закінчення війни. Reuters пише, що директорка відділу зав'язків з громадськістю ЦРУ після цієї публікації зазначила, що Управління ""не знайоме з оцінкою розвідувального співтовариства, про яку повідомляється"". Видання зазначає, що ЦРУ та інші спецслужби відмовилося відповідати на конкретні запитання щодо своєї поточної роботи щодо Ірану. У Білому домі заявили що США все ще ведуть переговори з іранцями і ""не поспішатимуть укладати невигідну угоду"". ""Президент укладе лише таку угоду, яка ставить національну безпеку США на перше місце, і він чітко дав зрозуміти, що Іран ніколи не зможе володіти ядерною зброєю"", — кажуть у Трампа. Троє осіб, обізнаних з обговореннями в Білому домі останніми днями, описали Reuters Трампа як людину, яка чітко усвідомлює політичну ціну, яку платять він і його партія. Через двадцять днів після того, як Трамп оголосив про припинення вогню, бурхливі дипломатичні зусилля не змогли повністю відкрити економічно важливу Ормузьку протоку, яку Тегеран закрив, атакуючи кораблі та встановлюючи міни у протоці. Дослівно з публікації: ""Блокування судноплавства, яке перевозить близько 20% світової нафти, призвело до зростання цін на енергоносії у всьому світі та цін на бензин у США. Здатність Ірану порушувати торговельні потоки надає йому потужний важіль впливу на Сполучені Штати та їхніх союзників. Рішення про скорочення військової присутності США в регіоні в поєднанні зі взаємним скасуванням блокади зрештою призвело б до зниження цін на бензин. Однак поки що сторони, здається, далекі від будь-якої домовленості"". Деталі: За словами іншого джерела Reuters, обізнаного з внутрішніми рішеннями адміністрації Трампа, на столі офіційно залишаються різні військові варіанти, серед яких — поновлення повітряних ударів по військових і політичних лідерах Ірану. Однак один із американських чиновників та інша особа, обізнана з ходом обговорень, зазначили, що найамбітніші з цих варіантів — такі як наземне вторгнення на територію Ірану — видаються менш імовірними, ніж кілька тижнів тому. Представник Білого дому назвав внутрішній тиск на Трампа з метою завершення війни ""величезним"". Одне з джерел Reuters повідомило, що Іран скористався триваючим перемир'ям, щоб підготувати пускові установки, боєприпаси, дрони та інше спорядження, яке було заховане через бомбардування США та Ізраїлю у перші тижні конфлікту. У підсумку видання зазначає: як наслідок, тактичні витрати на відновлення повномасштабної війни зараз, ймовірно, вищі, ніж були у перші дні перемир'я, яке розпочалося 8 квітня. Що передувало: У вівторок Трамп заявив, що Іран хоче, аби США ""якнайшвидше"" відкрили Ормузьку протоку. Також повідомлялося, що Іран дав зрозуміти, що, можливо, готовий погодитися на проміжну угоду щодо відкриття Ормузької протоки в обмін на припинення Вашингтоном блокади іранських портів, відклавши при цьому складніші переговори щодо ядерної програми. ЗМІ писали, що Трамп дав зрозуміти, що навряд чи прийме останню пропозицію Ірану щодо припинення війни. Державний секретар США Марко Рубіо заявив, що нова пропозиція Ірану ""краща, ніж ми очікували"", але наголосив, що майбутня угода має унеможливити отримання Іраном ядерної зброї."
2026-04-29,03:58,UP,https://www.pravda.com.ua/news/2026/04/29/8032275/,"Державний департамент Сполучених Штатів випустить лімітовану серію паспортів із зображенням американського президента Дональда Трампа на внутрішньому боці обкладинки. Джерело: Politico, речник Держдепу США Томмі Піготт у соцмережах Деталі: Лімітовану серію паспортів присвятять 250-річчя незалежності США. На опублікованих зображеннях паспорта – портрет Трампа, накладений на текст Декларації незалежності на внутрішній обкладинці, із його підписом золотим кольором, а також сторінку із зображенням батьків-засновників під час підписання Декларації незалежності. Пряма мова Піготта: ""У зв'язку з відзначенням 250-річчя США у липні Державний департамент готується випустити обмежену кількість спеціально розроблених паспортів США на честь цієї історичної події"". Деталі: Речник Держдепу додав, що ці паспорти матимуть ""ті самі елементи захисту, які роблять паспорт США найбезпечнішим документом у світі"". За словами представника Державного департаменту, за отримання паспорта додаткова плата не стягуватиметься. Очікується, що нові паспорти будуть випущені в липні в рамках ініціативи адміністрації Трампа ""America250"", яка включає поєдинок UFC у Білому домі та вуличні перегони Grand Prix у Вашингтоні. З моменту вступу на посаду Трамп розмістив своє зображення та підпис на низці федеральних будівель, програм тощо. Його адміністрація оголосила, що перейменує ""Кеннеді-центр"" — національний культурний центр США у Вашингтоні — на ""Трамп-Кеннеді-центр"". Також було перейменовано Інститут миру на ""Інститут миру імені Дональда Дж. Трампа"". Що передувало: Федеральна комісія, усіх членів якої призначив глава Білого дому Дональд Трамп, затвердила 24-каратну ювілейну золоту монету із зображенням президента на честь 250-річчя США. Торік Трамп представив для багатих іноземців ""золоту карту"" зі своїм обличчям."
2026-04-29,04:54,UP,https://www.pravda.com.ua/news/2026/04/29/8032276/,"Президент США Дональд Трамп розкритикував канцлера Німеччини Фрідріха Мерца за нібито його слова про те, ""Іран може мати ядерну зброю"". Джерело: Трамп у своїй соцмережі Truth Social Пряма мова Трампа: ""Канцлер Німеччини Фрідріх Мерц вважає, що Іран може мати ядерну зброю. Він не має уявлення, про що говорить! Якби Іран мав ядерну зброю, весь світ опинився б у заручниках. Я зараз роблю з Іраном те, що інші країни чи президенти мали б зробити вже давно"". Деталі: Разом з тим Трамп у своєму дописі вдався до критики економічної ситуації Німеччини. Пряма мова Трампа: ""Не дивно, що Німеччина так погано справляється як в економічному, так і в інших аспектах!"" Що передувало: Мерц під час виступу у гімназії імені Карла Великого в місті Марсберг розкритикував війну США на Близькому Сході, заявивши, що Вашингтон не має стратегії у діях проти Ірану, тоді як іранське керівництво принижує всю американську націю."
2026-04-29,05:44,UP,https://www.pravda.com.ua/news/2026/04/29/8032277/,"Видання Politico називає ""завуальованим викликом"" згадку у промові британського короля Чарльза перед американським Конгресом про Україну в контексті підтримки Заходом США на тлі теракту 11 вересня 2001 року. Джерело: Politico із посиланням на виступ Чарльза ІІІ у Конгресі США Деталі: Видання зазначає, що ""британські монархи передають свої політичні послання у зашифрованій формі — і згадку про 11 вересня, яка прозвучала з вуст Чарльза"", варта пояснень. ""Відразу після подій 11 вересня, коли НАТО вперше застосувало статтю 5… ми разом відгукнулися на цей заклик, як це роблять наші народи вже понад століття, пліч-о-пліч"", — сказав король. У Politico вважають, що ""це ретельно спрямована відсіч Трампу та його союзникам у Конгресі"". Адже, всупереч неодноразовим заявам президента (Дональда Трампа – ред.) останніми тижнями, НАТО насправді було поруч, щоб допомогти Америці в її найтяжчу годину, – додають у публікації. Видання вказує на те, що Чарльз має намір відвідати меморіальний комплекс 11 вересня у Нью-Йорку, ""тож теракти, що сталися там майже 25 років тому, є для нього надзвичайно актуальними"". Король пішов ще далі, пов'язавши той визначальний момент 2001 року з необхідністю зберігати єдність Заходу на підтримку України в умовах війни. ""Сьогодні, — сказав Чарльз, — та сама непохитна рішучість потрібна для захисту України та її найсміливішого народу — щоб забезпечити справді справедливий і тривалий мир"". Politico наголошує, що британський король висловлює зовсім іншу позицію, ніж Трамп, який безперервно критикує Україну та її президента Володимира Зеленського, з яким Чарльз неодноразово мав приватні зустрічі протягом останніх років. Дослівно з публікації: ""Ця частина промови є прямим закликом до Трампа та республіканців у Конгресі зберегти підтримку (України – ред.) у протидії російському вторгненню"". Нагадаємо: У виступі перед Конгресом США король Великої Британії Чарльз III наголосив на необхідності ""рішучої підтримки"" України на тлі глобальної нестабільності."
2026-04-29,06:14,UP,https://www.pravda.com.ua/news/2026/04/29/8032278/,"За даними Центрального командування Збройних сил США (CENTCOM), в іранському порту Чах-Бахар накопичилося 20 суден внаслідок блокади США. Джерело: CENTCOM у мережі Х Деталі: У CENTCOM зазначають, що запровадження США блокади проти Ірану в порту Чах-Бахар у середньому щодня були пришвартовані 5 суден. Дослівно з допису CENTCOM: ""Сьогодні в Чах-Бахарі залишається понад 20 суден, оскільки американські війська в рамках блокади перекрили економічні торговельні потоки, що надходять до Ірану та виходять з нього"". Нагадаємо: Уряд США 28 квітня запровадив санкції проти 35 юридичних та фізичних осіб за їхню роль у функціонуванні тіньової банківської системи Ірану. Військові США 25 квітня перехопили судно M/V Sevan, яке перебуває під санкціями Вашингтона за перевезення іранських енергоносіїв та належить до ""тіньового флоту"". Перед тим Міністерство оборони США повідомило, що американські військові здійснили перехоплення судна M/T Tifani, яке перебуває під санкціями через перевезення іранської нафти."
2026-04-29,06:36,UP,https://www.pravda.com.ua/news/2026/04/29/8032279/,"За даними Wall Street Journal, американський президент Дональд Трамп доручив своїм помічникам підготуватися до тривалої блокади Ірану на тлі вимог до Тегерану піти на поступки в ядерному питанні. Джерело: Wall Street Journal із посиланням на джерела, Times of Israel Деталі: Як зазначає видання, під час останніх зустрічей Трамп вирішив і надалі тиснути на економіку Ірану та його експорт нафти, перешкоджаючи судноплавству до та з іранських портів. Також у публікації йдеться, що американський лідер вважає, що інші варіанти, зокрема відновлення бомбардувань або вихід із конфлікту, пов'язані з більшим ризиком, ніж продовження блокади. Що передувало: Раніше Трамп заявив, що Іран хоче, аби США ""якнайшвидше"" відкрили Ормузьку протоку. Також повідомлялося, що Іран дав зрозуміти, що, можливо, готовий погодитися на проміжну угоду щодо відкриття Ормузької протоки в обмін на припинення Вашингтоном блокади іранських портів, відклавши при цьому складніші переговори щодо ядерної програми. ЗМІ повідомили, що Трамп дав зрозуміти, що навряд чи прийме останню пропозицію Ірану щодо припинення війни. Як повідомило агентство Reuters, американські спецслужби вивчають, як відреагує Іран у разі проголошення президентом США Дональдом Трампом перемоги у війні з Іраном, яка триває вже два місяці."
2026-04-29,06:46,UP,https://www.pravda.com.ua/news/2026/04/29/8032280/,"За минулу добу Росія у війні проти України втратила 1 180 військових, 54 артсистеми і 245 одиниць автомобільної техніки та автоцистерн. Джерело: дані Генштабу ЗСУ Деталі: Загальні бойові втрати противника з 24.02.22 по 29.04.26 орієнтовно склали:"
2026-04-29,07:13,UP,https://www.pravda.com.ua/news/2026/04/29/8032286/,"Одна людина загинила та ще дві постраждали внаслідок російських ударів ракетою та дронами по Шосткинській громаді на Сумщині 29 квітня. Джерело: голова ОВА Олег Григоров та ДСНС в Telegram Пряма мова очільника області: ""(Ворог, – ред.) прицільно бив по будинках, де живуть цивільні мешканці. Внаслідок атаки у житловому секторі здійнялися масштабні пожежі. На жаль, через отруєння чадним газом загинула 60-річна мешканка одного з будинків"". Деталі: За словами Григорова, ще двоє людей звернулися по допомогу до медиків. Інших мешканців будинків вдалося вчасно евакуювати. Доповнено: Пізніше у ДСНС повідомили, що у місті Шостка зафіксували влучання на 3 локаціях. ""Під ударом опинився житловий сектор. Виникли пожежі. В одному із багатоквартирних житлових будинків, фахівцям ДСНС вдалося врятувати 1 людину, ще 16 евакуювати. Попередньо, 1 людина загинула та 1 травмована"", – повідомили в ДСНС."
2026-04-29,08:14,UP,https://www.pravda.com.ua/news/2026/04/29/8032288/,"За минулу добу на фронті відбулось 189 бойових зіткнень, з них 48 – на Покровському напрямку. Джерело: зведення Генштабу ЗСУ станом на 22:00 Дослівно: ""Загалом протягом минулої доби зафіксовано 189 бойових зіткнень. Вчора противник завдав 84 авіаційних удари, скинув 234 керовані авіабомби. Крім того, застосував 8409 дронів-камікадзе та здійснив 3019 обстрілів населених пунктів і позицій наших військ, зокрема 42 – із реактивних систем залпового вогню. Деталі: Російські війська завдали авіаударів, зокрема в районах населених пунктів Зелене, Рівне, Чарівне, Долинка, Гуляйпільське, Любицьке, Новоолександрівка, Воздвижівська, Малокатеринівка та Оріхів Запорізької області. Деталі: На Північно-Слобожанському і Курському напрямках минулої доби Сили оборони відбили одну атаку. На Південно-Слобожанському напрямку противник вісім разів штурмував позиції українських підрозділів. На Куп'янському напрямку агресор чотири рази атакував. На Лиманському напрямку українські воїни відбили шість спроб загарбників просунутися. На Слов'янському напрямку протягом доби захисники зупинили шість спроб окупантів просунутися вперед. На Краматорському та Оріхівському напрямках минулої доби окупанти активних наступальних дій не проводили. На Костянтинівському напрямку РФ здійснила 21 атаку. На Покровському напрямку українські захисники зупинили 48 штурмових дій. На Олександрівському напрямку противник, за даними Генштабу, атакував шість разів. На Гуляйпільському напрямку відбулося 29 атак окупантів. На Придніпровському напрямку українські підрозділи зупинили три російські атаки."
2026-04-29,08:29,UP,https://www.pravda.com.ua/news/2026/04/29/8032289/,"Сили ППО знешкодили 154 із 171 ворожих БпЛА. Є влучання 12 ударних БпЛА на 10 локаціях, а також падіння уламків на 12 локаціях. Дослівно: ""У ніч на 29 квітня (з 18:00 28 квітня) противник атакував 171 ударним БпЛА типу Shahed (в т.ч. реактивними), Гербера, Італмас та безпілотниками інших типів із напрямків: Курськ, Шаталово, Орел, Міллерово, Приморсько-Ахтарськ – рф., ТОТ Донецьк, Гвардійське, Чауда – ТОТ АР Крим, близько 120 із них – ""Шахеди"""". Деталі: Повітряний напад відбивали авіація, зенітні ракетні війська, підрозділи РЕБ та безпілотних систем, мобільні вогневі групи Сил оборони України. За попередніми даними, станом на 08:00, ППО збила чи подавила 154 ворожих БпЛА типу Shahed, Гербера, Італмас та дронів інших типів на півночі, півдні та сході країни. Зафіксовано влучання 12 ударних БпЛА на 10 локаціях, а також падіння уламків на 12 локаціях."
2026-04-29,08:55,UP,https://www.pravda.com.ua/news/2026/04/29/8032290/,"""Українська правда"" оприлюднила першу частину розмов, задокументованих НАБУ у рамках справи ""Мідас"" у квартирі наразі підсанкційного бізнесмена Тимура Міндіча, якого підозрюють у корупції в сфері енергетики, з кількома людьми – експершим помічником президента Володимира Зеленського Сергієм Шефіром, Наталією, яка, ймовірно, керує будівництвом маєтків у кооперативі ""Династія"", та нинішнім секретарем РНБО Рустемом Умєровим. Джерело: ""Українська правда"" Деталі: Розмови задокументовані у квартирі Міндіча за адресою Грушевського, 9а влітку 2025 року. Усі вони ведуться російською мовою. Зокрема, Міндіч там мав розмову з Сергієм Шефіром, під час якої вони обмірковували, де взяти гроші на внесення застави за ексвіцепрем'єр-міністра Олексія Чернишова, якого підозрюють у зловживанні службовим становищем та одержанні хабаря. Під час цих розмов Міндіч казав, що ""(Чернишов – ред.) скрысил 6, или 26 (квартир, – ред.)"", а Шефір згадував ""Кісєля і Сову"" (ймовірно, йдеться про нардепів Юрія Кіселя та Олександра Сову – ред.), які віддають половину якихось заробітків йому. ""Первое это нечестно, если ты в команде, то ты... у меня Кисель и Сова если что-то где-то – сюда, я сразу сказал: 50% – сюда"", – говорив Шефір. Зазначається, що ця розмова була влітку 2025 року, а в грудні Кісєль отримав підозру як член злочинної групи, яка виплачувала депутатам хабарі за голосування у Верховній Раді. Ще одна розмова була з жінкою на ім'я Наталя. У цій розмові Міндіч згадував ""Макса Донця"" (ймовірно, мова могла йти про керівника особистої охорони президента Максима Донця – ред.), ""Шуру"" і ""Сігізмунда"" (ймовірно, бізнесмена Олександра Цукермана та ексміністра енергетики Германа Галущенка – ред.). Вони також говорять про різні будівельні роботи, басейн, штукартурку, посадку дерев тощо, а також, що ""треба всю територію, всю загальну базу законсервувати на рік"" (ймовірно, мова може йти про кооператив ""Династія"" – маєтки у Козині, про які писали раніше. За даними джерел УП, це будинки президента, ексглави ОП Андрія Єрмака, Чернишова та Міндіча, – ред.). ""*** тупой. Если он вскороется в деле нам будет ***"", – говорив Міндіч. Третя розмова відбувається з на той час міністром оборони, а нині секретарем РНБО Рустемом Умєровим. Співрозмовники обговорюють можливе призначення Умєрова послом у США, а на той час прем'єра Дениса Шмигаля – міністром оборони. Також Міндіч і Умєров говорять про компанію Fire point і про моделі далекобійного озброєння цієї FP-1, FP-5 та FP-7 (За даними розслідувань, одним з бенефіціантів компанії може бути Міндіч. Ця компанія отримує найбільші контракти від Міноборони, яке очолював Умєров, – ред.). Зокрема Міндіч скаржився Умєрову, що Fire point недофінансовують."
